pair_id,adr_ticker,underlying_ticker,open_date,close_date,duration_days,adr_open_price,adr_cover_price,local_open_price_usd,local_close_price_usd,local_return,adr_return,roce,ruce,roll_cost_pct,borrow_cost,fx_open,fx_close,fx_pnl,roce_net,ruce_net,ruce_net_fx,close_reason,was_aborted
501286__912361,501286,912361,2024-03-12,2024-03-14,2,29.860030275894,28.482882940596003,28.854017567693397,28.543024568425608,-0.010778152419786234,0.046120091727092756,0.03534193930730652,0.08146203103439928,0.013335999999999999,5.5e-05,0.00676796,0.0067419518,-0.003843,0.03528714478675858,0.08140723651385133,0.08522332426105783,convergence,False
501286__912361,501286,912361,2024-04-02,2024-04-04,2,28.115949559404,27.191522084400003,27.09163071959215,27.072154855573235,-0.0007188885829907026,0.032879112727487565,0.03216022414449686,0.06503933687198443,0.013335999999999999,5.5e-05,0.0065921747,0.0066074197,0.002313,0.03210542962394892,0.06498454235143648,0.06267894633434785,convergence,False
501286__912361,501286,912361,2024-07-26,2024-07-29,1,26.542250470596,26.572376126755,0.0,0.0,0.0,-0.0011350076057934362,-0.0011350076057934362,-0.0022700152115868724,0.013335999999999999,0.0,0.0,0.0,0.0,-0.0011350076057934362,-0.0022700152115868724,-0.0022700152115868724,overnight_abort,True
501286__912361,501286,912361,2024-07-31,2024-08-01,1,29.839994281755,29.500488911192,0.0,0.0,0.0,0.011377528003434731,0.011377528003434731,0.022755056006869463,0.013335999999999999,0.0,0.0,0.0,0.0,0.011377528003434731,0.022755056006869463,0.022755056006869463,overnight_abort,True
501286__912361,501286,912361,2024-08-05,2024-08-06,1,30.013190511045,29.251076661192002,0.0,0.0,0.0,0.02539263026943225,0.02539263026943225,0.0507852605388645,0.013335999999999999,0.0,0.0,0.0,0.0,0.02539263026943225,0.0507852605388645,0.0507852605388645,overnight_abort,True
501286__912361,501286,912361,2024-08-19,2024-08-20,1,32.045163474702,31.755169665298002,0.0,0.0,0.0,0.009049534405806168,0.009049534405806168,0.018099068811612336,0.013335999999999999,0.0,0.0,0.0,0.0,0.009049534405806168,0.018099068811612336,0.018099068811612336,overnight_abort,True
512956__912534,512956,912534,2023-11-14,2023-11-15,1,28.690743555607504,27.880728283635502,0.0,0.0,0.0,0.028232634347801263,0.028232634347801263,0.056465268695602526,0.006965000000000001,0.0,0.0,0.0,0.0,0.028232634347801263,0.056465268695602526,0.056465268695602526,overnight_abort,True
512956__912534,512956,912534,2024-01-10,2024-01-11,1,31.606906097271004,31.6227726586355,0.0,0.0,0.0,-0.0005019966622379086,-0.0005019966622379086,-0.0010039933244758172,0.006965000000000001,0.0,0.0,0.0,0.0,-0.0005019966622379086,-0.0010039933244758172,-0.0010039933244758172,overnight_abort,True
512956__912534,512956,912534,2024-01-26,2024-01-29,1,30.845298767878504,30.4652296071215,0.0,0.0,0.0,0.012321785683359865,0.012321785683359865,0.02464357136671973,0.006965000000000001,0.0,0.0,0.0,0.0,0.012321785683359865,0.02464357136671973,0.02464357136671973,overnight_abort,True
512956__912534,512956,912534,2024-04-26,2024-04-30,1,28.009292918635502,27.8707395198505,0.0,0.0,0.0,0.004946693912891284,0.004946693912891284,0.009893387825782567,0.006965000000000001,0.0,0.0,0.0,0.0,0.004946693912891284,0.009893387825782567,0.009893387825782567,overnight_abort,True
512956__912534,512956,912534,2024-08-05,2024-08-06,1,27.205100436100505,27.072448694392502,0.0,0.0,0.0,0.004875987942760065,0.004875987942760065,0.00975197588552013,0.006965000000000001,0.0,0.0,0.0,0.0,0.004875987942760065,0.00975197588552013,0.00975197588552013,overnight_abort,True
133142__912732,133142,912732,2023-11-14,2023-11-15,1,26.392916076732,25.753258509972,0.0,0.0,0.0,0.024235956530923943,0.024235956530923943,0.048471913061847886,0.054899,0.0,0.0,0.0,0.0,0.024235956530923943,0.048471913061847886,0.048471913061847886,overnight_abort,True
133142__912732,133142,912732,2024-02-14,2024-02-16,2,33.50964807673199,36.88447832338,73.55615563441413,74.31133504786096,0.010266705851243806,-0.10071219604933368,-0.09044549019808987,-0.19115768624742355,0.054899,5.5e-05,0.0066702241,0.0066566812,-0.00203,-0.09050028471863782,-0.19121248076797148,-0.18915711104849742,convergence,False
133142__912732,133142,912732,2024-03-01,2024-03-05,4,44.69308407673199,42.922086700056,87.56343736864667,87.15768200047042,-0.004633844677293869,0.0396257589571449,0.03499191427985103,0.07461767323699593,0.054899,0.00011,0.0066434147,0.0066646673,0.003199,0.03488232523875514,0.07450808419590005,0.07133401446362533,convergence,False
133142__912732,133142,912732,2024-03-12,2024-03-13,1,47.783772,45.046070473351996,0.0,0.0,0.0,0.05729354155314492,0.05729354155314492,0.11458708310628984,0.054899,0.0,0.0,0.0,0.0,0.05729354155314492,0.11458708310628984,0.11458708310628984,overnight_abort,True
133142__912732,133142,912732,2024-06-28,2024-07-17,19,39.619865753351995,7.41426296,15.646910339189175,14.774263973240053,-0.05577116165633642,0.8128650155920145,0.7570938539356781,1.5699588695276927,0.054899,0.000521,0.0061932927,0.0064030731,0.033872,0.7565733059904726,1.5694383215824872,1.5385030659160683,convergence,False
951089__922894,951089,922894,2023-11-14,2023-11-28,14,25.438252111475,25.436484984179998,25.743227503424265,25.459151130976988,-0.011034994443081796,6.946732374757992e-05,-0.010965527119334217,-0.010896059795586636,0.013159,0.000384,0.0066065467,0.0067803501,0.026308,-0.011349088763169833,-0.011279621439422252,-0.03663015318361794,convergence,False
951089__922894,951089,922894,2023-12-22,2023-12-28,6,27.603198286229997,27.531367170385,26.828877201370886,27.488408521741107,0.02458288937773811,0.002602275109577808,0.027185164487315915,0.029787439596893724,0.013159,0.000164,0.007022718,0.0070713856,0.00693,0.02702078092567208,0.029623056035249888,0.022571539819378508,convergence,False
951089__922894,951089,922894,2024-02-28,2024-02-29,1,26.04965306377,26.02014839541,0.0,0.0,0.0,0.001132631912132182,0.001132631912132182,0.002265263824264364,0.013159,0.0,0.0,0.0,0.0,0.001132631912132182,0.002265263824264364,0.002265263824264364,overnight_abort,True
951089__922894,951089,922894,2024-03-11,2024-03-13,2,27.86380500918,26.47908471377,27.130877233362476,26.43021161284036,-0.025825394973241673,0.04969602302893625,0.023870628055694575,0.07356665108463083,0.013159,5.5e-05,0.0067707095,0.00676796,-0.000406,0.02381583353514663,0.07351185656408288,0.07390761733638668,convergence,False
951089__922894,951089,922894,2024-04-26,2024-04-30,1,27.23847115409,28.82369745,0.0,0.0,0.0,-0.05819806430919934,-0.05819806430919934,-0.11639612861839868,0.013159,0.0,0.0,0.0,0.0,-0.05819806430919934,-0.11639612861839868,-0.11639612861839868,overnight_abort,True
