pair_id,adr_ticker,underlying_ticker,open_date,close_date,duration_days,adr_open_price,adr_cover_price,local_open_price_usd,local_close_price_usd,local_return,adr_return,roce,ruce,roll_cost_pct,borrow_cost,fx_open,fx_close,fx_pnl,roce_net,ruce_net,ruce_net_fx,close_reason,was_aborted,spans_adj_change
27604J__315206,27604J,315206,2023-12-13,2023-12-14,1,28.722567552952004,29.429166736762003,0.0,0.0,0.0,-0.024600836346100864,-0.024600836346100864,-0.04920167269220173,0.011307000000000001,0.0,0.0,0.0,0.0,-0.024600836346100864,-0.04920167269220173,-0.04920167269220173,overnight_abort,True,False
27604J__315206,27604J,315206,2024-09-26,2024-10-10,14,44.628597823381,42.222274486762004,43.141388477279094,42.591157541856,-0.012754131353766695,0.05391886489784179,0.0411647335440751,0.09508359844191688,0.011307000000000001,0.000384,0.0007631839,0.000741114,-0.028918,0.040781171900239485,0.09470003679808127,0.1240995861203658,convergence,False,False
27604J__315206,27604J,315206,2025-02-20,2025-02-24,4,34.044509026476,33.31224618985701,33.40908478328755,32.49224286762493,-0.027442892303390896,0.02150898507743264,-0.005933907225958254,0.015575077851474387,0.011307000000000001,0.00011,0.0006973501,0.0006973501,0.0,-0.006043496267054145,0.015465488810378496,0.015465488810378496,convergence,False,False
27604J__315206,27604J,315206,2025-04-09,2025-04-10,1,31.313767983381002,30.833894116476003,0.0,0.0,0.0,0.015324692549286305,0.015324692549286305,0.03064938509857261,0.011307000000000001,0.0,0.0,0.0,0.0,0.015324692549286305,0.03064938509857261,0.03064938509857261,overnight_abort,True,False
27604J__315206,27604J,315206,2025-10-14,2025-11-12,29,48.774536849857,55.01538223676201,48.86932045926892,55.289854075292375,0.13138168396212452,-0.12795293999646262,0.0034287439656618957,-0.12452419603080073,0.011307000000000001,0.000795,0.0007035861,0.0006799483,-0.033596,0.00263422341771669,-0.12531871657874594,-0.0859872350982275,convergence,False,False
27604J__315206,27604J,315206,2025-11-24,2025-12-05,11,53.219448620286,54.43341925000001,53.00025674713937,54.3124937355,0.02475906851963425,-0.022810657779931753,0.0019484107397024983,-0.020862247040229254,0.011307000000000001,0.000301,0.0006823237,0.0006804525,-0.002742,0.0016470408766887997,-0.021163616903242952,-0.018345596293407755,convergence,False,False
29235P__29235V,29235P,29235V,2021-01-19,2021-01-22,3,9.17370562938362,10.102414525530255,17.998839107829713,19.970250123275818,0.10952989821374184,-0.10123595999984515,0.008293938213896693,-0.09294202178594846,0.014196,8.2e-05,0.0009112862,0.0009068732,-0.004843,0.008211746433074775,-0.09302421356677038,-0.0876250514338312,convergence,False,False
29235P__29235V,29235P,29235V,2021-08-25,2021-08-31,6,8.64244619103707,8.46834144174951,16.471265446694833,16.58104801862834,0.0066650963940076,0.020145309029302467,0.026810405423310067,0.04695571445261253,0.014196,0.000164,0.0008541861,0.000864992,0.012651,0.02664602186166623,0.0467913308909687,0.03421558179141166,convergence,False,False
29235P__29235V,29235P,29235V,2022-10-04,2022-10-06,2,4.39237419436917,4.6715249183470755,8.587473760964262,9.040717413421001,0.05277962589149692,-0.06355349331023859,-0.010773867418741666,-0.07432736072898025,0.014196,5.5e-05,0.0007056914,0.0007057263,4.9e-05,-0.010828661939289611,-0.0743821552495282,-0.07443421793862406,convergence,False,False
29235P__29235V,29235P,29235V,2023-12-01,2023-12-14,13,4.639030375725452,4.796483507652669,8.905952290930271,9.293999534375512,0.043571673277480315,-0.03394095730675065,0.009630715970729661,-0.024310241336020992,0.014196,0.000356,0.0007629686,0.0007681081,0.006736,0.009274551587168018,-0.024666405719582635,-0.03164906429955287,convergence,False,False
29235P__29235V,29235P,29235V,2024-05-02,2024-05-07,5,4.1724185006567,4.0162021286866,7.798377465762975,7.804804467008379,0.0008241459551836892,0.037440245254763575,0.03826439120994726,0.07570463646471084,0.014196,0.000137,0.0007373925,0.000732547,-0.006571,0.0381274049085774,0.07556765016334098,0.08218769420041412,convergence,False,False
29235P__29235V,29235P,29235V,2024-12-20,2025-03-20,90,3.1889200293432998,3.2310801706567,6.347637898887853,6.281673939010321,-0.010391890799109607,-0.013220821132376338,-0.023612711931485945,-0.036833533063862285,0.014196,0.002466,0.0006880986,0.0006831534,-0.007187,-0.026078465356143478,-0.03929928648851982,-0.03213572699863019,force_close,False,False
413419__264051,413419,264051,2021-05-14,2021-05-18,4,3.0588341110911,3.1413840107274,15.19327788219423,15.223067272193004,0.0019606953963295488,-0.026987373828799746,-0.0250266784324702,-0.05201405226126994,0.015969,0.00011,0.009157089,0.0091554123,-0.000183,-0.02513626747356609,-0.05212364130236583,-0.05194014465110414,convergence,False,False
413419__264051,413419,264051,2021-06-21,2021-06-23,2,2.9392707503637,2.8904747607273995,14.563061466181102,14.323028029005204,-0.016482347323281746,0.016601393264047783,0.00011904594076603617,0.01672043920481382,0.015969,5.5e-05,0.0090370973,0.0090191657,-0.001984,6.425142021809096e-05,0.016665644684265873,0.01862104119513576,convergence,False,False
413419__264051,413419,264051,2022-02-15,2022-02-28,13,2.8695256392726,2.6596377489089,14.165157452112064,13.222798998179174,-0.06652650753221113,0.07314375849832275,0.0066172509661116125,0.07976100946443436,0.015969,0.000356,0.0086606331,0.0087028415,0.004874,0.006261086582549968,0.07940484508087271,0.07487753953825459,convergence,False,False
413419__264051,413419,264051,2022-03-09,2022-03-23,14,2.6204348892726,2.76000175,12.90297039475384,13.281333576521185,0.02932372703274445,-0.05326095347713138,-0.023937226444386932,-0.07719817992151831,0.015969,0.000384,0.0086106686,0.0081736068,-0.050758,-0.02432078808822255,-0.07758174156535393,-0.022541403569202773,convergence,False,False
413419__264051,413419,264051,2023-01-13,2023-02-21,39,3.27803427,3.1614562489088995,15.723425105839755,15.781809881478333,0.003713235204516171,0.03556339302428967,0.03927662822880584,0.07484002125309552,0.015969,0.001068,0.0078042689,0.0074120743,-0.050254,0.03820813507812091,0.0737715281024106,0.12688094051018184,convergence,False,False
413419__264051,413419,264051,2023-10-30,2023-11-07,8,3.4474160796363,3.3722200189088998,17.082879362330534,16.67059201061648,-0.024134535107892156,0.021812296221387112,-0.0023222388865050438,0.019490057334882068,0.015969,0.000219,0.0065926097,0.006623174,0.004636,-0.0025414169686968245,0.019270879252690287,0.01476750295175033,convergence,False,False
413419__264051,413419,264051,2024-02-02,2024-02-08,6,3.7164335914548,3.6130936014547994,18.43465384874605,17.77724525551912,-0.03566156428110241,0.02780622536552529,-0.007855338915577121,0.01995088644994817,0.015969,0.000164,0.0067258542,0.0066972503,-0.004253,-0.008019722477220957,0.019786502888304334,0.02390518427930134,convergence,False,False
413419__264051,413419,264051,2024-05-15,2024-05-20,5,4.1249432185452,4.155057581454799,19.965438247779705,20.389310648837036,0.02123030788490046,-0.007300552108016726,0.013929755776883733,0.006629203668867007,0.015969,0.000137,0.0064354206,0.0064034835,-0.004963,0.01379276947551387,0.0064922173674971445,0.011585559837412192,convergence,False,False
413419__264051,413419,264051,2024-08-05,2024-08-07,2,3.8260341192726,3.7636387499999997,19.137056087211562,18.590108900200754,-0.02858052902798923,0.016308105815967734,-0.012272423212021495,0.004035682603946239,0.015969,5.5e-05,0.0069288065,0.0067895572,-0.020097,-0.01232721773256944,0.003980888083398294,0.023904054993196484,convergence,False,False
413419__264051,413419,264051,2024-08-15,2024-08-16,1,4.2544705081815,4.275493921091099,0.0,0.0,0.0,-0.004941487517464426,-0.004941487517464426,-0.009882975034928852,0.015969,0.0,0.0,0.0,0.0,-0.004941487517464426,-0.009882975034928852,-0.009882975034928852,overnight_abort,True,False
413419__264051,413419,264051,2024-11-14,2024-11-18,4,4.7426881789088995,4.897748760727399,23.55591491070363,24.17429213245069,0.026251462704429896,-0.0326946609115198,-0.0064431982070899015,-0.0391378591186097,0.015969,0.00011,0.0064789914,0.006466005,-0.002004,-0.006552787248185792,-0.03924744815970559,-0.03718631272982821,convergence,False,False
413419__264051,413419,264051,2025-04-07,2025-04-08,1,4.2843610992726004,4.395930260727399,0.0,0.0,0.0,-0.026041026624422592,-0.026041026624422592,-0.052082053248845184,0.015969,0.0,0.0,0.0,0.0,-0.026041026624422592,-0.052082053248845184,-0.052082053248845184,overnight_abort,True,False
413419__264051,413419,264051,2025-04-09,2025-04-10,1,4.782542599272601,4.55651198,0.0,0.0,0.0,0.047261600828600876,0.047261600828600876,0.09452320165720175,0.015969,0.0,0.0,0.0,0.0,0.047261600828600876,0.09452320165720175,0.09452320165720175,overnight_abort,True,False
500326__256938,500326,256938,2021-09-27,2021-09-30,3,6.2651067804743,5.9440633959486,6.178246785432092,5.801185709116944,-0.061030432970763486,0.05124308264405912,-0.009787350326704365,0.041455732317354756,0.015739,8.2e-05,0.0089674035,0.0090033304,0.004006,-0.009869542107526283,0.04137354053653284,0.03762667529456619,convergence,False,False
500326__256938,500326,256938,2022-02-25,2022-03-01,4,6.285059749525701,5.883920604762849,6.061577810273115,5.854316417706784,-0.034192647368984745,0.06382423727843207,0.02963158990944733,0.0934558271878794,0.015739,0.00011,0.0086952734,0.0086568844,-0.004415,0.02952200086835144,0.09334623814678351,0.09762911599832931,convergence,False,False
500326__256938,500326,256938,2023-01-04,2023-02-02,29,7.1529964447628505,7.237122530711449,7.032946908984826,7.050248551339722,0.0024600843115696984,-0.011760957327218123,-0.009300873015648425,-0.021061830342866548,0.015739,0.000795,0.0074959709,0.0076228227,0.016923,-0.01009539356359363,-0.021856350890811754,-0.038538342736571814,convergence,False,False
500326__256938,500326,256938,2023-05-15,2023-05-19,4,6.74396895928855,6.6557471609486,6.708972225347027,6.6871747664788215,-0.0032490012085388312,0.013081584282567114,0.009832583074028282,0.022914167356595398,0.015739,0.00011,0.0073321846,0.0072147469,-0.016017,0.009722994032932392,0.022804578315499507,0.039029145357591014,convergence,False,False
500326__256938,500326,256938,2023-10-30,2023-11-08,9,8.390055585237151,7.9488063959485995,8.352358393844556,7.88505000804336,-0.0559492736980238,0.05259192681213681,-0.003357346885886986,0.04923457992624983,0.015739,0.000247,0.0065926097,0.0066072014,0.002213,-0.0036039222283527394,0.04898800458378407,0.04690311203260779,convergence,False,False
500326__256938,500326,256938,2023-11-14,2023-11-16,2,8.79908307071145,8.3597785104743,8.665623254605485,8.304409106004197,-0.041683574047523354,0.049926174887405715,0.00824260083988236,0.058168775727288076,0.015739,5.5e-05,0.0066065467,0.0066829285,0.011562,0.008187806319334415,0.058113981206740134,0.04716100848171146,convergence,False,False
500326__256938,500326,256938,2024-08-05,2024-08-06,1,9.47747075,9.29198430618575,0.0,0.0,0.0,0.019571302165638474,0.019571302165638474,0.03914260433127695,0.015739,0.0,0.0,0.0,0.0,0.019571302165638474,0.03914260433127695,0.03914260433127695,overnight_abort,True,False
500326__256938,500326,256938,2024-11-14,2024-11-19,5,12.041375995000001,11.888125989999999,11.921741597332476,11.740670762096157,-0.015188287194283293,0.012726951227470749,-0.0024613359668125435,0.010265615260658206,0.015739,0.000137,0.0064789914,0.0064335574,-0.007013,-0.0025983222681824065,0.010128628959288342,0.01708340259037699,convergence,False,False
500326__256938,500326,256938,2025-04-07,2025-04-08,1,10.79434037,10.815588485,0.0,0.0,0.0,-0.0019684496015200965,-0.0019684496015200965,-0.003936899203040193,0.015739,0.0,0.0,0.0,0.0,-0.0019684496015200965,-0.003936899203040193,-0.003936899203040193,overnight_abort,True,False
500326__256938,500326,256938,2025-04-09,2025-04-10,1,11.811922437628501,11.126324652371501,0.0,0.0,0.0,0.05804286210625075,0.05804286210625075,0.1160857242125015,0.015739,0.0,0.0,0.0,0.0,0.05804286210625075,0.1160857242125015,0.1160857242125015,overnight_abort,True,False
501287__905289,501287,905289,2021-02-10,2021-02-16,6,161.04688544,156.97698048,15.906747746506623,15.6583935715216,-0.015613133428834655,0.025271553367086353,0.009658419938251698,0.03492997330533805,0.009152,0.000164,0.0095287999,0.0094459916,-0.00869,0.009494036376607862,0.03476558974369422,0.04339521873501004,convergence,False,False
501287__905289,501287,905289,2021-02-24,2021-02-26,2,151.9658188,148.39982568000002,15.187152295911062,14.79940906859568,-0.025531002768687427,0.02346575794582547,-0.0020652448228619565,0.021400513122963514,0.009152,5.5e-05,0.0094139789,0.009366804,-0.005011,-0.002120039343409902,0.02134571860241557,0.02625352680439017,convergence,False,False
501287__905289,501287,905289,2021-06-21,2021-06-22,1,178.31188708824,179.95974264,0.0,0.0,0.0,-0.009241422872410775,-0.009241422872410775,-0.01848284574482155,0.009152,0.0,0.0,0.0,0.0,-0.009241422872410775,-0.01848284574482155,-0.01848284574482155,overnight_abort,True,False
501287__905289,501287,905289,2022-01-04,2022-01-05,1,198.55738252824,197.5755132,0.0,0.0,0.0,0.004945015469774144,0.004945015469774144,0.009890030939548287,0.009152,0.0,0.0,0.0,0.0,0.004945015469774144,0.009890030939548287,0.009890030939548287,overnight_abort,True,False
501287__905289,501287,905289,2022-03-09,2022-03-10,1,163.52898716823998,164.95222968000002,0.0,0.0,0.0,-0.008703304144456013,-0.008703304144456013,-0.017406608288912027,0.009152,0.0,0.0,0.0,0.0,-0.008703304144456013,-0.017406608288912027,-0.017406608288912027,overnight_abort,True,False
501287__905289,501287,905289,2023-05-23,2023-05-24,1,139.10679916824,139.77252211176,0.0,0.0,0.0,-0.004785696655379508,-0.004785696655379508,-0.009571393310759017,0.009152,0.0,0.0,0.0,0.0,-0.004785696655379508,-0.009571393310759017,-0.009571393310759017,overnight_abort,True,False
501287__905289,501287,905289,2023-10-31,2023-11-01,1,174.62362832000002,186.37003728000002,0.0,0.0,0.0,-0.06726700775266536,-0.06726700775266536,-0.13453401550533073,0.009152,0.0,0.0,0.0,0.0,-0.06726700775266536,-0.13453401550533073,-0.13453401550533073,overnight_abort,True,False
501287__905289,501287,905289,2024-01-10,2024-01-11,1,192.10793124824002,195.5691612,0.0,0.0,0.0,-0.018017111158661156,-0.018017111158661156,-0.03603422231732231,0.009152,0.0,0.0,0.0,0.0,-0.018017111158661156,-0.03603422231732231,-0.03603422231732231,overnight_abort,True,False
501287__905289,501287,905289,2024-02-06,2024-02-16,10,218.16491060824,228.08210539176,21.591072114622204,22.96703287548,0.06372822773936965,-0.045457332051570626,0.01827089568779902,-0.027186436363771604,0.009152,0.000274,0.0067483214,0.006666444,-0.012133,0.017996923085059294,-0.02746040896651133,-0.01439567736538957,convergence,False,False
501287__905289,501287,905289,2024-08-05,2024-08-06,1,167.81533036824,170.13865963176002,0.0,0.0,0.0,-0.013844559125926624,-0.013844559125926624,-0.02768911825185325,0.009152,0.0,0.0,0.0,0.0,-0.013844559125926624,-0.02768911825185325,-0.02768911825185325,overnight_abort,True,False
501287__905289,501287,905289,2025-04-07,2025-04-08,1,159.83076016,159.82601035176,0.0,0.0,0.0,2.9717735404949438e-05,2.9717735404949438e-05,5.9435470809898875e-05,0.009152,0.0,0.0,0.0,0.0,2.9717735404949438e-05,5.9435470809898875e-05,5.9435470809898875e-05,overnight_abort,True,False
501287__905289,501287,905289,2025-04-09,2025-04-10,1,173.58693136,167.75110075176002,0.0,0.0,0.0,0.03361906661128256,0.03361906661128256,0.06723813322256512,0.009152,0.0,0.0,0.0,0.0,0.03361906661128256,0.06723813322256512,0.06723813322256512,overnight_abort,True,False
501287__905289,501287,905289,2025-10-21,2025-10-22,1,201.3086068,204.15634776000002,0.0,0.0,0.0,-0.014146146085195647,-0.014146146085195647,-0.028292292170391295,0.009152,0.0,0.0,0.0,0.0,-0.014146146085195647,-0.028292292170391295,-0.028292292170391295,overnight_abort,True,False
514939__929610,514939,929610,2023-03-10,2023-03-15,5,0.878391083312325,0.8600269479369751,0.8997195343997432,0.9085994907248741,0.009869693816368336,0.020906559417817116,0.030776253234185452,0.05168281265200257,0.014628,0.000137,0.1274819168,0.1273925986,-0.000701,0.03063926693281559,0.051545826350632706,0.05225387174948251,convergence,False,False
514939__929610,514939,929610,2023-05-31,2023-06-05,5,0.892005708,0.8808559405623251,0.9026642994651758,0.9310155422828222,0.031408401588989866,0.012499659293295608,0.04390806088228547,0.056407720175581086,0.014628,0.000137,0.127717997,0.1274997896,-0.001709,0.04377107458091561,0.05627073387421122,0.058035920674557845,convergence,False,False
514939__929610,514939,929610,2023-06-14,2023-06-27,13,0.861099568563025,0.82209193237535,0.8767438790627884,0.8697725155870724,-0.007951425316100522,0.04529979762127819,0.037348372305177666,0.08264816992645586,0.014628,0.000356,0.1278535261,0.1276707084,-0.00143,0.03699220792161602,0.08229200554289422,0.08371256661743431,convergence,False,False
514939__929610,514939,929610,2023-08-15,2023-08-18,3,0.795113406563025,0.7043627399376751,0.7797829787377879,0.7468263388743073,-0.04226386156418365,0.11413550051637386,0.0718716389521902,0.18600713946856406,0.014628,8.2e-05,0.1276951645,0.127582755,-0.00088,0.07178944717136829,0.18592494768774215,0.18676878148372425,convergence,False,False
514939__929610,514939,929610,2024-03-25,2024-03-27,2,0.79501401987535,0.7420964888746501,0.8061113882662659,0.7823844374822513,-0.02943383647642679,0.06656175825552973,0.03712792177910294,0.10368968003463268,0.014628,5.5e-05,0.1278159516,0.1277702246,-0.000358,0.037073127258555,0.10363488551408473,0.10398223622978066,convergence,False,False
514939__929610,514939,929610,2024-04-16,2024-04-19,3,0.715512629813025,0.6779994585,0.7261671983340334,0.7215582941119326,-0.006346891229285096,0.05242838455951197,0.046081493330226875,0.09850987788973885,0.014628,8.2e-05,0.1277082123,0.1276218228,-0.000676,0.04599930154940496,0.09842768610891693,0.09910030771356729,convergence,False,False
514939__929610,514939,929610,2024-05-09,2024-05-14,5,0.79143645687535,0.7716797143123251,0.7854031820823293,0.8246158408884785,0.04992678881461264,0.024963144408366077,0.07488993322297871,0.0998530776313448,0.014628,0.000137,0.1279860784,0.1281845776,0.001551,0.07475294692160885,0.09971609132997493,0.09809023561831055,convergence,False,False
514939__929610,514939,929610,2024-06-17,2024-06-20,3,0.745325625,0.71442505487535,0.748817315833634,0.7460679850807245,-0.0036715640714701774,0.041459154345659284,0.037787590274189105,0.07924674461984839,0.014628,8.2e-05,0.1280836163,0.1281090448,0.000199,0.03770539849336719,0.07916455283902647,0.07896679055243269,convergence,False,False
514939__929610,514939,929610,2024-08-13,2024-08-16,3,0.844702404813025,0.7428008415623251,0.8491743178528126,0.8375088511812555,-0.013737422842760862,0.1206360520226717,0.10689862917991085,0.22753468120258255,0.014628,8.2e-05,0.1283293444,0.1283944293,0.000507,0.10681643739908893,0.22745248942176063,0.22695253937285279,convergence,False,False
514939__929610,514939,929610,2024-10-08,2024-10-23,15,0.824827015062325,0.7325372499376751,0.8257537401195437,0.7841915049289158,-0.05033248191477889,0.11188984288745245,0.06155736097267356,0.17344720386012602,0.014628,0.000411,0.1286835671,0.1286951598,9e-05,0.06114640206856397,0.17303624495601644,0.17295070008662122,convergence,False,False
514939__929610,514939,929610,2024-12-06,2024-12-10,4,0.78159811887465,0.6741757951246501,0.7622971205148867,0.7696144498698327,0.009599051548303863,0.13743933251101895,0.14703838405932282,0.28447771657034177,0.014628,0.00011,0.1286272929,0.128622323,-3.9e-05,0.14692879501822692,0.2843681275292459,0.28440713791414046,convergence,False,False
514939__929610,514939,929610,2025-04-11,2025-04-22,11,0.873521642437675,0.8049860201246501,0.8570207257381449,0.8959314628276233,0.04540232916300226,0.07845898599806571,0.12386131516106796,0.2023203011591337,0.014628,0.000301,0.1289299409,0.1288651507,-0.000503,0.12355994529805427,0.20201893129611997,0.2025445336457005,convergence,False,False
514939__929610,514939,929610,2025-04-28,2025-05-07,9,0.97389216987535,0.8552976551869751,0.9057518243394697,0.9084815132334667,0.003013727182926415,0.12177376341731344,0.12478749060023986,0.2465612540175533,0.014628,0.000247,0.128885078,0.128637219,-0.001923,0.12454091525777411,0.24631467867508755,0.2482472918125484,convergence,False,False
514939__929610,514939,929610,2025-05-27,2025-05-29,2,0.963954504813025,0.8049860201246501,0.8875967836049584,0.8828769451015537,-0.005317548002185406,0.16491285003041659,0.1595953020282312,0.32450815205864775,0.014628,5.5e-05,0.1275737982,0.1275371947,-0.000287,0.15954050750768325,0.3244533575380998,0.32473883393749325,convergence,False,False
514939__929610,514939,929610,2025-05-30,2025-06-11,12,0.95103551737535,0.8049860201246501,0.8805427807769157,0.8628261493692534,-0.02012012567070357,0.1535689199639615,0.13344879429325793,0.2870177142572194,0.014628,0.000329,0.1274770349,0.127398279,-0.000618,0.13312002716997026,0.2866889471339317,0.28729469567308347,convergence,False,False
514939__929610,514939,929610,2025-06-16,2025-06-18,2,0.9426878505,0.8101178159369751,0.8595601247685596,0.8398604559328275,-0.022918313993493204,0.1406298325503082,0.117711518556815,0.2583413511071232,0.014628,5.5e-05,0.1273934036,0.1273893481,-3.2e-05,0.11765672403626705,0.25828655658657523,0.2583176624430439,convergence,False,False
514939__929610,514939,929610,2025-06-25,2025-06-27,2,0.934439570312325,0.802067935812325,0.8519029472973272,0.8474954868982411,-0.00517366492634971,0.14165884954524816,0.13648518461889844,0.2781440341641466,0.014628,5.5e-05,0.1273925986,0.1273893481,-2.6e-05,0.1364303900983505,0.27808923964359866,0.27811462389314845,convergence,False,False
514939__929610,514939,929610,2025-11-17,2025-11-20,3,0.9937675,0.82822995062535,0.9528843635258626,0.9318473637238294,-0.02207718019864668,0.16657573262825565,0.14449855242960896,0.3110742850578646,0.014628,8.2e-05,0.1284554582,0.1284925908,0.000289,0.14441636064878705,0.3109920932770427,0.31070948696743017,convergence,False,False
514939__929610,514939,929610,2025-12-03,2025-12-09,6,0.9838298349376751,0.8483938638175,0.929964272790898,0.9038360279863658,-0.02809596623117495,0.13766198819204828,0.10956602196087332,0.24722801015292162,0.014628,0.000164,0.1284868125,0.128524799,0.000296,0.10940163839922949,0.24706362659127779,0.24677637282495396,convergence,False,False
514939__929610,514939,929610,2025-12-12,2025-12-16,4,0.975382831063025,0.8049860201246501,0.9184824784291133,0.9012046369047937,-0.01881129137473593,0.17469736549767562,0.1558860741229397,0.3305834396206153,0.014628,0.00011,0.1285000226,0.1285157095,0.000122,0.1557764850818438,0.33047385057951945,0.33035408460528015,convergence,False,False
