date,daily_return,equity
2021-01-05,0.0041753419646394134,1.0041753419646393
2021-01-06,0.0002561639503770585,1.0044325754871082
2021-01-07,0.0013694000564899156,1.0058080455127205
2021-01-08,-0.0075883644792942,0.9981756074671634
2021-01-11,0.0017479505971863354,0.9999203691163323
2021-01-12,-0.0019803672529575466,0.9979401595617691
2021-01-13,0.003913655704604123,1.0018457537600916
2021-01-14,-0.002104877479033545,0.9997369911955366
2021-01-15,0.003020611651454926,1.0027568083995322
2021-01-19,-0.0027969762899796653,0.999952121381823
2021-01-20,0.0046971176440310895,1.0046490141343518
2021-01-21,-0.0017568645217397225,1.0028839819246185
2021-01-22,-0.002087030741425057,1.000790932224259
2021-01-25,0.0029806924654236567,1.0037739822154041
2021-01-26,-0.00029300985174204885,1.0034798665496927
2021-01-27,0.004113993966304458,1.0076081766659861
2021-01-28,0.0026086138698115046,1.0102366373309726
2021-01-29,-0.0007417822943023994,1.0094872616803447
2021-02-01,0.007662865442586178,1.017222826732606
2021-02-02,0.0032535294798610123,1.0205323911869681
2021-02-03,-0.006972977136489597,1.0134162421561743
2021-02-04,0.000833029766872046,1.014260448052122
2021-02-05,0.007904991559734214,1.0222781683333464
2021-02-08,0.002135924068553607,1.0244616768778465
2021-02-09,0.0012957482176335368,1.0257891212696948
2021-02-10,0.002652874842555123,1.028510411423278
2021-02-11,-0.0018968718928606214,1.0265594589323346
2021-02-12,0.0022655605639060397,1.0288851915589965
2021-02-16,-0.0005666423624113183,1.0283021816234015
2021-02-17,-0.0049806646174957335,1.023180553331296
2021-02-18,-0.005972294185754427,1.0170698180616586
2021-02-19,0.00410035530876919,1.0212401656895367
2021-02-22,0.0,1.0212401656895367
2021-02-23,0.0010530776195709422,1.0223156108522313
2021-02-24,-0.00034113099112677655,1.021966867314657
2021-02-25,-0.003695690063273041,1.0181899945181279
2021-02-26,0.004300207849856402,1.0225684231252
2021-03-01,0.0045937148477172545,1.027265810873317
2021-03-02,-0.005576811450149974,1.021536943136891
2021-03-03,-0.010934010914633644,1.0103674470509307
2021-03-04,0.0008387581459114272,1.0112149009775084
2021-03-05,0.008509926272992796,1.019820265230979
2021-03-08,0.002296563982001176,1.0221623477202233
2021-03-09,-0.00011213577146156374,1.0220477267568027
2021-03-10,0.004351389071663593,1.0264950540657307
2021-03-11,-0.0031971627296515314,1.0232131823367001
2021-03-12,0.003089210217659128,1.0263741029544182
2021-03-15,0.002395382527009291,1.0288326615468102
2021-03-16,-0.007472779875026569,1.0211444215388332
2021-03-17,0.0034920121394194058,1.024710270254947
2021-03-18,0.0012100664889985939,1.0259502378139154
2021-03-19,-0.001554305165927001,1.024355598059297
2021-03-22,-0.0022381162781349765,1.022062971120682
2021-03-23,0.007638818131537395,1.0298703242760516
2021-03-24,-0.002295831831087714,1.027505915203686
2021-03-25,0.0,1.027505915203686
2021-03-26,0.0013315531358847883,1.0288740939272158
2021-03-29,-0.0018342593288218894,1.0269868720222468
2021-03-30,0.0028788226379423357,1.029943385078294
2021-03-31,-0.007642567138843459,1.0220719736086255
2021-04-01,0.006195668557792456,1.0284043927993132
2021-04-05,-0.008432338886384075,1.0197325384469833
2021-04-06,0.0029752982013098316,1.0227665468344418
2021-04-07,0.002016351746423084,1.0248288039473346
2021-04-08,-0.0046136383328923515,1.0201006144927909
2021-04-09,-0.00022387029061440516,1.0198722442717685
2021-04-12,0.0064833557132600835,1.026484438813463
2021-04-13,0.0037803393704354633,1.0303648983506488
2021-04-14,0.0011151376538331465,1.0315138970459876
2021-04-15,-0.01163367613436126,1.0195135984396617
2021-04-16,-0.002159672484293548,1.0173117829737486
2021-04-19,0.001984917107371554,1.0193310625353038
2021-04-20,-0.0003258556570939142,1.018998907742125
2021-04-21,-0.0009694611501048948,1.0180110278890697
2021-04-22,0.0011102314632233123,1.0191412557621407
2021-04-23,0.0005159476993024957,1.0196670793483154
2021-04-26,0.0017769222258837715,1.0214789484446114
2021-04-27,0.015389607785053504,1.0371991088218628
2021-04-28,0.0012819015475359948,1.0385286959645645
2021-04-29,0.0008979529327411178,1.0394612458528416
2021-04-30,0.00715241668834391,1.0468959058145662
2021-05-03,-0.0048351257620925115,1.041834032450133
2021-05-04,0.0036802670937351413,1.0456682599568925
2021-05-05,0.004053255916631325,1.0499066210183963
2021-05-06,-0.0019275469411923428,1.0478828767225146
2021-05-07,0.004044372809397385,1.0521209057365641
2021-05-10,0.0015079195600812467,1.0537074194298948
2021-05-11,-0.006825043276137173,1.046515820691899
2021-05-12,0.0033631486752462693,1.0500354089878832
2021-05-13,-1.7447227174631487e-05,1.0500170887815612
2021-05-14,-0.003237679356291015,1.0466174701294604
2021-05-17,2.0123569312654675e-06,1.046619576297381
2021-05-18,-0.0022368262325333965,1.0442784701736358
2021-05-19,0.0025122473548078996,1.0469019559980124
2021-05-20,0.0005757629760988648,1.0475047233838817
2021-05-21,0.0006365797578863806,1.0481715436870782
2021-05-24,-0.0015327464000126879,1.0465649625268962
2021-05-25,-0.00013506562784199784,1.046423607573155
2021-05-26,0.0003090192732852821,1.0467469726359158
2021-05-27,-7.598429266154086e-05,1.0466674363076045
2021-05-28,0.003166669134073821,1.0499818857718002
2021-06-01,0.0005954631396159735,1.0506071112820417
2021-06-02,-0.003713191366111159,1.0467060060272542
