date,rolling_sharpe_252d
2021-01-05,
2021-01-06,
2021-01-07,
2021-01-08,
2021-01-11,
2021-01-12,
2021-01-13,
2021-01-14,
2021-01-15,
2021-01-19,
2021-01-20,
2021-01-21,
2021-01-22,
2021-01-25,
2021-01-26,
2021-01-27,
2021-01-28,
2021-01-29,
2021-02-01,
2021-02-02,
2021-02-03,
2021-02-04,
2021-02-05,
2021-02-08,
2021-02-09,
2021-02-10,
2021-02-11,
2021-02-12,
2021-02-16,
2021-02-17,
2021-02-18,
2021-02-19,
2021-02-22,
2021-02-23,
2021-02-24,
2021-02-25,
2021-02-26,
2021-03-01,
2021-03-02,
2021-03-03,
2021-03-04,
2021-03-05,
2021-03-08,
2021-03-09,
2021-03-10,
2021-03-11,
2021-03-12,
2021-03-15,
2021-03-16,
2021-03-17,
2021-03-18,
2021-03-19,
2021-03-22,
2021-03-23,
2021-03-24,
2021-03-25,
2021-03-26,
2021-03-29,
2021-03-30,
2021-03-31,
2021-04-01,
2021-04-05,
2021-04-06,1.3713429568057833
2021-04-07,1.4778989907310802
2021-04-08,1.183960090508908
2021-04-09,1.1621021562393463
2021-04-12,1.498362347059371
2021-04-13,1.6897474748643986
2021-04-14,1.7386266090578635
2021-04-15,1.0308223360837916
2021-04-16,0.911079896409898
2021-04-19,1.004398704238375
2021-04-20,0.981062424077687
2021-04-21,0.9255263199430593
2021-04-22,0.9742518306826985
2021-04-23,0.9933144004292838
2021-04-26,1.0730490242897879
2021-04-27,1.6796874937363147
2021-04-28,1.7261448831437203
2021-04-29,1.7552729796512587
2021-04-30,2.0323791241922713
2021-05-03,1.7947736267296812
2021-05-04,1.9352538711058278
2021-05-05,2.087602072441513
2021-05-06,1.9909670329853941
2021-05-07,2.139959017708244
2021-05-10,2.189340823741364
2021-05-11,1.8676063839698085
2021-05-12,1.987434654681683
2021-05-13,1.9756085931727796
2021-05-14,1.829433785752138
2021-05-17,1.8195209865378243
2021-05-18,1.7190703427907206
2021-05-19,1.8050561335304
2021-05-20,1.8177506821373866
2021-05-21,1.832680570260953
2021-05-24,1.7629974319146844
2021-05-25,1.7487856153407293
2021-05-26,1.7516269888170835
2021-05-27,1.7399487879541973
2021-05-28,1.8455399969399215
2021-06-01,1.8585685467944324
2021-06-02,1.704684234415246
2021-06-03,1.6903241149789918
2021-06-04,1.7031119411917057
2021-06-07,1.6140748355601235
2021-06-08,1.7411363268695819
2021-06-09,1.7514311690058686
2021-06-10,1.7256384292938618
2021-06-11,1.770607045981823
2021-06-14,1.7529861173318833
2021-06-15,1.7294892481855855
2021-06-16,1.6483767460471175
2021-06-17,1.635948268871704
2021-06-18,1.7389612513846782
2021-06-21,1.8479986987381525
2021-06-22,1.5542582953350499
2021-06-23,1.4450487076801661
2021-06-24,1.514413644439705
2021-06-25,0.5297450098326121
2021-06-28,0.9812300164573581
2021-06-29,1.0658795767086955
2021-06-30,0.9522909941484021
2021-07-01,0.9091776515338145
2021-07-02,0.930854411356922
2021-07-06,0.84406443840057
2021-07-07,0.925077215458441
2021-07-08,1.2263356114722577
2021-07-09,1.2210229374519723
2021-07-12,1.0483892722124004
2021-07-13,0.9445380263825899
2021-07-14,0.8828201073398027
2021-07-15,0.6249397282256037
2021-07-16,0.7171670766810216
2021-07-19,0.899838547907466
2021-07-20,0.8718070406201432
2021-07-21,0.8643946897023536
2021-07-22,0.9010918299068746
2021-07-23,0.8630206274497849
2021-07-26,0.8596701191690309
2021-07-27,0.8357891685331608
2021-07-28,0.845139548444212
2021-07-29,0.8917277503353049
2021-07-30,0.9824665156468427
2021-08-02,0.8447193148217393
2021-08-03,0.8061491069914023
2021-08-04,0.8165507590979673
2021-08-05,0.756340147921628
2021-08-06,0.7593665026014035
2021-08-09,0.7572939242110266
2021-08-10,0.7944685808964814
2021-08-11,0.7148865480695662
2021-08-12,0.7438962018414322
2021-08-13,0.8275299332545758
2021-08-16,0.8370280689573707
2021-08-17,0.822179629657949
2021-08-18,0.7998078676392901
2021-08-19,0.8573989793699786
2021-08-20,1.0300696810002101
2021-08-23,0.4229584695475696
2021-08-24,0.5196593381391771
2021-08-25,0.5303032135182263
2021-08-26,0.5410869044244169
2021-08-27,0.5122563756051564
2021-08-30,0.5343229351729667
2021-08-31,0.5599440057542734
2021-09-01,0.5371367812196172
2021-09-02,0.5725615260853534
2021-09-03,0.6300017343378129
2021-09-07,0.5014626526781698
2021-09-08,0.5770428922755356
2021-09-09,0.5399911021942784
2021-09-10,0.5289525319904421
2021-09-13,0.6369879469928522
2021-09-14,0.5417552412572595
2021-09-15,0.5019672010360262
2021-09-16,0.47844281384002185
2021-09-17,0.46561916935502273
2021-09-20,0.7624058399687552
2021-09-21,0.7575640812070994
2021-09-22,0.7610458967823691
2021-09-23,0.7589589960650637
2021-09-24,0.8069866907120419
2021-09-27,0.832098039236392
2021-09-28,0.8398221748955286
2021-09-29,0.8289378095146481
2021-09-30,0.7317520259753383
2021-10-01,0.7185398828247019
2021-10-04,0.744174228309067
2021-10-05,0.6265005759379504
2021-10-06,0.760175545319881
2021-10-07,0.7362617175401778
2021-10-08,0.691125106904485
2021-10-11,0.7031372588635711
2021-10-12,0.7733509570035904
2021-10-13,0.771381049065394
2021-10-14,0.7694261180263068
2021-10-15,0.7662467370853095
2021-10-18,0.7568317440399418
2021-10-19,0.7212026863398797
2021-10-20,0.7831171710262803
2021-10-21,0.7793475781294027
2021-10-22,0.7764788793174251
2021-10-25,0.7440507026063098
2021-10-26,0.7488389703917392
2021-10-27,0.7470240223800306
2021-10-28,0.7452222070688254
2021-10-29,0.7511322835632989
2021-11-01,0.7458661352625162
2021-11-02,0.774013370037114
2021-11-03,0.7675592271571777
2021-11-04,0.7657511637738794
2021-11-05,0.7751579556987256
2021-11-08,0.7371999490422412
2021-11-09,0.7422409391633559
2021-11-10,0.7706521815416036
2021-11-11,0.7686344828956944
2021-11-12,0.7442671108118369
2021-11-15,0.7046123672452888
2021-11-16,0.7766115601341155
2021-11-17,0.7951208190117437
2021-11-18,0.7762243549841752
2021-11-19,0.7671686060445322
2021-11-22,0.7080109796990769
2021-11-23,0.706439772798627
2021-11-24,0.6823043288247875
2021-11-26,0.7485871826010292
2021-11-29,0.813535044662837
2021-11-30,0.8044921515905777
2021-12-01,0.8131305568676019
2021-12-02,0.7842974355765436
2021-12-03,0.9266706785345793
2021-12-06,0.9434431748725918
2021-12-07,0.9677904185399597
2021-12-08,0.9398387824775539
2021-12-09,0.943054158156538
2021-12-10,0.9449488276949363
2021-12-13,0.9362988488905903
2021-12-14,0.9466162532118443
2021-12-15,0.9888577894615843
2021-12-16,0.9868046733619906
2021-12-17,0.9847642927149267
2021-12-20,0.9827365163996559
2021-12-21,1.036631851311202
2021-12-22,1.0084784091253571
2021-12-23,1.0216917273937605
2021-12-27,1.0029086483525163
2021-12-28,0.9766320087138609
2021-12-29,1.042055632712056
2021-12-30,1.1050522834208876
2021-12-31,1.1002138309850016
2022-01-03,1.0845007041058563
2022-01-04,1.0301135589064532
2022-01-05,1.0172812139768357
2022-01-06,1.0127128850419338
2022-01-07,1.1160107985855932
2022-01-10,1.0899833988032566
2022-01-11,1.0869944753733898
2022-01-12,1.0457810883677687
2022-01-13,1.0630432401239194
2022-01-14,1.018012189645693
2022-01-18,1.0679100190913544
2022-01-19,1.0050089624305112
2022-01-20,1.095202337434234
