date,rolling_sharpe_252d
2017-05-01,4.067870685860907
2017-05-02,4.066390071616033
2017-05-03,4.035861794877507
2017-05-04,4.05486648089433
2017-05-05,4.0592931590116255
2017-05-08,4.084775132945381
2017-05-09,4.037332884512867
2017-05-10,4.061259536586845
2017-05-11,4.068310871370137
2017-05-12,4.077151309294806
2017-05-15,4.0199175208264135
2017-05-16,4.1038060621871395
2017-05-17,4.112954905718629
2017-05-18,4.10062556880693
2017-05-19,4.098768475352593
2017-05-22,4.110525546759712
2017-05-23,4.092121490726438
2017-05-24,4.13213847149157
2017-05-25,4.162169269490072
2017-05-26,4.128630192991988
2017-05-30,4.080411959995567
2017-05-31,4.103282674959238
2017-06-01,4.121600499234203
2017-06-02,4.162367071773214
2017-06-05,4.133200853816607
2017-06-06,4.175684230463016
2017-06-07,4.234922000369722
2017-06-08,4.183925718191492
2017-06-09,4.188763604117844
2017-06-12,4.114825765205069
2017-06-13,4.111418625897143
2017-06-14,4.114302936982803
2017-06-15,4.134370957957198
2017-06-16,4.154471214099878
2017-06-19,4.165003402934032
2017-06-20,4.206151135142983
2017-06-21,4.189591093926298
2017-06-22,4.197217143593665
2017-06-23,4.320291271040937
2017-06-26,4.310890132641709
2017-06-27,4.284211553762775
2017-06-28,4.279887705970999
2017-06-29,4.311294081313202
2017-06-30,4.319109220486746
2017-07-03,4.236986415007505
2017-07-05,2.344914472657264
2017-07-06,2.297246534356772
2017-07-07,2.2885350559710753
2017-07-10,2.280713320609775
2017-07-11,2.302306048896259
2017-07-12,2.276503913288978
2017-07-13,2.268956661409893
2017-07-14,2.3136283695604796
2017-07-17,2.290406386232059
2017-07-18,2.2904559048814104
2017-07-19,2.2668555554731036
2017-07-20,2.278576320180118
2017-07-21,2.2397589237005873
2017-07-24,2.2244041825610146
2017-07-25,2.1144598655563613
2017-07-26,2.2553760498765074
2017-07-27,2.2854201895271036
2017-07-28,2.333473182340604
2017-07-31,2.2969207065658703
2017-08-01,2.360799554086512
2017-08-02,2.308729975445703
2017-08-03,2.3685423689782765
2017-08-04,2.3551420878704836
2017-08-07,2.348288906896074
2017-08-08,2.3359215294958444
2017-08-09,2.477064503006767
2017-08-10,2.3790177652617843
2017-08-11,2.3762952624825213
2017-08-14,2.374922748509414
2017-08-15,2.39462016271084
2017-08-16,2.402900051603551
2017-08-17,2.4398351374267553
2017-08-18,2.386875646850036
2017-08-21,2.3827482626422394
2017-08-22,2.407056045747003
2017-08-23,2.381303053700952
2017-08-24,2.3671258199764567
2017-08-25,2.3757823496888215
2017-08-28,2.3914680295428554
2017-08-29,2.3793568917504997
2017-08-30,2.3804381933471523
2017-08-31,2.4432390800882526
2017-09-01,2.3750940520136203
2017-09-05,2.3594010232491773
2017-09-06,2.3219249812805436
2017-09-07,2.328610634109375
2017-09-08,2.367953595900777
2017-09-11,2.3391345024632813
2017-09-12,2.3583333940549402
2017-09-13,2.3556341097915965
2017-09-14,2.3511771980005887
2017-09-15,2.370314657574477
2017-09-18,2.3613962867258937
2017-09-19,2.371940795089943
2017-09-20,2.4191400809679684
2017-09-21,2.3988592429296656
2017-09-22,2.3828454039124547
2017-09-25,2.3635590157047943
2017-09-26,2.383073560713363
2017-09-27,2.2632084557732077
2017-09-28,2.3501247491636774
2017-09-29,2.373954242214429
2017-10-02,2.3764924712331226
2017-10-03,2.3506539912703457
2017-10-04,2.3749966754210563
2017-10-05,2.3942880187458186
2017-10-06,2.4107002049829247
2017-10-09,2.414203394565363
2017-10-10,2.4164586577454092
2017-10-11,2.4098345449154572
2017-10-12,2.4335858937748798
2017-10-13,2.4128323050220404
2017-10-16,2.4090836682124626
2017-10-17,2.410609424931297
2017-10-18,2.408025318054131
2017-10-19,2.4267571524343907
2017-10-20,2.4280020325368055
2017-10-23,2.431372355582814
2017-10-24,2.435170827706719
2017-10-25,2.4361415090375385
2017-10-26,2.435378075815445
2017-10-27,2.467926988846734
